datetime,site_uid,temp_water,nitrate_con,discharge
2012-05-20 03:15:00+00:00,USGS-05418110,20.3,8.1,61.9
2012-05-20 03:30:00+00:00,USGS-05418110,20.3,8.09,60.5
2012-05-20 03:45:00+00:00,USGS-05418110,20.1,8.08,60.5
2012-05-20 04:00:00+00:00,USGS-05418110,20.1,8.07,61.9
2012-05-20 04:15:00+00:00,USGS-05418110,20.0,8.08,60.5
2012-05-20 04:30:00+00:00,USGS-05418110,19.9,8.08,60.5
2012-05-20 04:45:00+00:00,USGS-05418110,19.9,8.06,60.5
2012-05-20 05:00:00+00:00,USGS-05418110,19.8,8.07,60.5
2012-05-20 05:15:00+00:00,USGS-05418110,19.7,8.07,60.5
2012-05-20 05:30:00+00:00,USGS-05418110,19.6,8.06,60.5
2012-05-20 05:45:00+00:00,USGS-05418110,19.5,8.08,61.9
2012-05-20 06:00:00+00:00,USGS-05418110,19.4,8.08,60.5
2012-05-20 06:15:00+00:00,USGS-05418110,19.4,8.07,61.9
2012-05-20 06:30:00+00:00,USGS-05418110,19.3,8.07,61.9
2012-05-20 06:45:00+00:00,USGS-05418110,19.2,8.08,60.5
2012-05-20 07:00:00+00:00,USGS-05418110,19.1,8.07,60.5
2012-05-20 07:15:00+00:00,USGS-05418110,19.1,8.06,60.5
2012-05-20 07:30:00+00:00,USGS-05418110,19.0,8.07,61.9
2012-05-20 07:45:00+00:00,USGS-05418110,19.0,8.08,60.5
2012-05-20 08:00:00+00:00,USGS-05418110,18.9,8.07,60.5
2012-05-20 08:15:00+00:00,USGS-05418110,18.8,8.08,60.5
2012-05-20 08:30:00+00:00,USGS-05418110,18.8,8.06,60.5
2012-05-20 08:45:00+00:00,USGS-05418110,18.7,8.07,60.5
2012-05-20 09:00:00+00:00,USGS-05418110,18.7,8.08,61.9
2012-05-20 09:15:00+00:00,USGS-05418110,18.6,8.06,60.5
2012-05-20 09:30:00+00:00,USGS-05418110,18.6,8.06,60.5
2012-05-20 09:45:00+00:00,USGS-05418110,18.5,8.07,60.5
2012-05-20 10:00:00+00:00,USGS-05418110,18.5,8.06,60.5
2012-05-20 10:15:00+00:00,USGS-05418110,18.4,8.06,60.5
2012-05-20 10:30:00+00:00,USGS-05418110,18.4,8.06,60.5
2012-05-20 10:45:00+00:00,USGS-05418110,18.3,8.06,60.5
2012-05-20 11:00:00+00:00,USGS-05418110,18.3,8.06,60.5
2012-05-20 11:15:00+00:00,USGS-05418110,18.2,8.06,60.5
2012-05-20 11:30:00+00:00,USGS-05418110,18.2,8.06,61.9
2012-05-20 11:45:00+00:00,USGS-05418110,18.2,8.06,60.5
2012-05-20 12:00:00+00:00,USGS-05418110,18.1,8.06,60.5
2012-05-20 12:15:00+00:00,USGS-05418110,18.1,8.06,61.9
2012-05-20 12:30:00+00:00,USGS-05418110,18.1,8.06,61.9
2012-05-20 12:45:00+00:00,USGS-05418110,18.1,8.06,61.9
2012-05-20 13:00:00+00:00,USGS-05418110,18.1,8.06,60.5
2012-05-20 13:15:00+00:00,USGS-05418110,18.2,8.07,61.9
2012-05-20 13:30:00+00:00,USGS-05418110,18.2,8.07,63.2
2012-05-20 13:45:00+00:00,USGS-05418110,18.3,8.06,60.5
2012-05-20 14:00:00+00:00,USGS-05418110,18.3,8.06,60.5
2012-05-20 14:15:00+00:00,USGS-05418110,18.4,8.07,61.9
2012-05-20 14:30:00+00:00,USGS-05418110,18.5,8.06,60.5
2012-05-20 14:45:00+00:00,USGS-05418110,18.6,8.04,60.5
2012-05-20 15:00:00+00:00,USGS-05418110,18.7,8.06,61.9
2012-05-20 15:15:00+00:00,USGS-05418110,18.9,8.06,61.9
2012-05-20 15:30:00+00:00,USGS-05418110,19.0,8.06,60.5
2012-05-20 15:45:00+00:00,USGS-05418110,19.3,8.06,61.9
2012-05-20 16:00:00+00:00,USGS-05418110,19.5,8.06,61.9
2012-05-20 16:15:00+00:00,USGS-05418110,19.6,8.06,60.5
2012-05-20 16:30:00+00:00,USGS-05418110,19.9,8.05,60.5
2012-05-20 16:45:00+00:00,USGS-05418110,20.2,8.06,60.5
2012-05-20 17:00:00+00:00,USGS-05418110,20.3,8.06,60.5
2012-05-20 17:15:00+00:00,USGS-05418110,20.6,8.06,60.5
2012-05-20 17:30:00+00:00,USGS-05418110,20.8,8.06,60.5
2012-05-20 17:45:00+00:00,USGS-05418110,21.0,8.06,60.5
2012-05-20 18:00:00+00:00,USGS-05418110,21.2,8.06,60.5
2012-05-20 18:15:00+00:00,USGS-05418110,21.4,8.06,60.5
2012-05-20 18:30:00+00:00,USGS-05418110,21.7,8.07,60.5
2012-05-20 18:45:00+00:00,USGS-05418110,21.8,8.06,60.5
2012-05-20 19:00:00+00:00,USGS-05418110,22.0,8.06,60.5
2012-05-20 19:15:00+00:00,USGS-05418110,22.1,8.06,60.5
2012-05-20 19:30:00+00:00,USGS-05418110,22.2,8.06,60.5
2012-05-20 19:45:00+00:00,USGS-05418110,22.3,8.07,60.5
2012-05-20 20:00:00+00:00,USGS-05418110,22.4,8.07,59.2
2012-05-20 20:15:00+00:00,USGS-05418110,22.6,8.05,60.5
2012-05-20 20:30:00+00:00,USGS-05418110,22.7,8.05,59.2
2012-05-20 20:45:00+00:00,USGS-05418110,22.8,8.06,59.2
2012-05-20 21:00:00+00:00,USGS-05418110,22.8,8.06,60.5
2012-05-20 21:15:00+00:00,USGS-05418110,22.8,8.07,59.2
2012-05-20 21:30:00+00:00,USGS-05418110,22.8,8.07,59.2
2012-05-20 21:45:00+00:00,USGS-05418110,22.8,8.05,59.2
2012-05-20 22:00:00+00:00,USGS-05418110,22.7,8.01,59.2
2012-05-20 22:15:00+00:00,USGS-05418110,22.6,8.02,59.2
2012-05-20 22:30:00+00:00,USGS-05418110,22.5,8.03,59.2
2012-05-20 22:45:00+00:00,USGS-05418110,22.4,8.03,59.2
2012-05-20 23:00:00+00:00,USGS-05418110,22.2,8.02,59.2
2012-05-20 23:15:00+00:00,USGS-05418110,22.1,8.02,59.2
2012-05-20 23:30:00+00:00,USGS-05418110,21.9,8.01,57.9
2012-05-20 23:45:00+00:00,USGS-05418110,21.7,8.01,59.2
2012-05-21 00:00:00+00:00,USGS-05418110,21.6,8.0,59.2
2012-05-21 00:15:00+00:00,USGS-05418110,21.4,7.98,59.2
2012-05-21 00:30:00+00:00,USGS-05418110,21.2,7.98,57.9
2012-05-21 00:45:00+00:00,USGS-05418110,21.0,7.97,57.9
2012-05-21 01:00:00+00:00,USGS-05418110,20.8,7.98,59.2
2012-05-21 01:15:00+00:00,USGS-05418110,20.6,7.98,57.9
2012-05-21 01:30:00+00:00,USGS-05418110,20.4,7.96,57.9
2012-05-21 01:45:00+00:00,USGS-05418110,20.2,7.96,59.2
2012-05-21 02:00:00+00:00,USGS-05418110,19.9,7.96,57.9
2012-05-21 02:15:00+00:00,USGS-05418110,19.8,7.95,57.9
2012-05-21 02:30:00+00:00,USGS-05418110,19.6,7.95,59.2
2012-05-21 02:45:00+00:00,USGS-05418110,19.4,7.95,57.9
2012-05-21 03:00:00+00:00,USGS-05418110,19.2,7.95,57.9
2012-05-21 03:15:00+00:00,USGS-05418110,19.0,7.95,57.9
2012-05-21 03:30:00+00:00,USGS-05418110,18.9,7.95,59.2
2012-05-21 03:45:00+00:00,USGS-05418110,18.7,7.93,57.9
2012-05-21 04:00:00+00:00,USGS-05418110,18.5,7.93,57.9
2012-05-21 04:15:00+00:00,USGS-05418110,18.4,7.93,59.2
2012-05-21 04:30:00+00:00,USGS-05418110,18.2,7.93,57.9
2012-05-21 04:45:00+00:00,USGS-05418110,18.0,7.92,57.9
2012-05-21 05:00:00+00:00,USGS-05418110,17.9,7.92,59.2
2012-05-21 05:15:00+00:00,USGS-05418110,17.7,7.93,57.9
2012-05-21 05:30:00+00:00,USGS-05418110,17.5,7.94,57.9
2012-05-21 05:45:00+00:00,USGS-05418110,17.4,7.94,57.9
2012-05-21 06:00:00+00:00,USGS-05418110,17.2,7.94,57.9
2012-05-21 06:15:00+00:00,USGS-05418110,17.0,7.94,57.9
2012-05-21 06:30:00+00:00,USGS-05418110,16.9,7.94,57.9
2012-05-21 06:45:00+00:00,USGS-05418110,16.8,7.93,57.9
2012-05-21 07:00:00+00:00,USGS-05418110,16.6,7.94,57.9
2012-05-21 07:15:00+00:00,USGS-05418110,16.5,7.94,57.9
2012-05-21 07:30:00+00:00,USGS-05418110,16.4,7.94,57.9
2012-05-21 07:45:00+00:00,USGS-05418110,16.2,7.96,57.9
2012-05-21 08:00:00+00:00,USGS-05418110,16.1,7.96,57.9
2012-05-21 08:15:00+00:00,USGS-05418110,16.0,7.96,56.5
2012-05-21 08:30:00+00:00,USGS-05418110,15.9,7.95,57.9
2012-05-21 08:45:00+00:00,USGS-05418110,15.8,7.96,57.9
2012-05-21 09:00:00+00:00,USGS-05418110,15.6,7.96,57.9
2012-05-21 09:15:00+00:00,USGS-05418110,15.5,7.96,57.9
2012-05-21 09:30:00+00:00,USGS-05418110,15.4,7.97,57.9
2012-05-21 09:45:00+00:00,USGS-05418110,15.3,7.97,56.5
2012-05-21 10:00:00+00:00,USGS-05418110,15.2,7.97,57.9
2012-05-21 10:15:00+00:00,USGS-05418110,15.1,7.98,57.9
2012-05-21 10:30:00+00:00,USGS-05418110,15.0,7.98,56.5
2012-05-21 10:45:00+00:00,USGS-05418110,14.9,7.99,57.9
2012-05-21 11:00:00+00:00,USGS-05418110,14.8,7.99,57.9
2012-05-21 11:15:00+00:00,USGS-05418110,14.7,8.0,56.5
2012-05-21 11:30:00+00:00,USGS-05418110,14.6,8.01,57.9
2012-05-21 11:45:00+00:00,USGS-05418110,14.5,8.01,57.9
2012-05-21 12:00:00+00:00,USGS-05418110,14.4,8.01,57.9
2012-05-21 12:15:00+00:00,USGS-05418110,14.3,8.01,57.9
2012-05-21 12:30:00+00:00,USGS-05418110,14.3,8.01,57.9
2012-05-21 12:45:00+00:00,USGS-05418110,14.2,8.01,56.5
2012-05-21 13:00:00+00:00,USGS-05418110,14.2,8.01,57.9
2012-05-21 13:15:00+00:00,USGS-05418110,14.2,8.01,57.9
2012-05-21 13:30:00+00:00,USGS-05418110,14.2,8.02,57.9
2012-05-21 13:45:00+00:00,USGS-05418110,14.2,8.04,57.9
2012-05-21 14:00:00+00:00,USGS-05418110,14.3,7.95,59.2
2012-05-21 14:15:00+00:00,USGS-05418110,14.4,8.05,57.9
2012-05-21 14:30:00+00:00,USGS-05418110,14.4,8.05,59.2
2012-05-21 14:45:00+00:00,USGS-05418110,14.6,8.04,59.2
2012-05-21 15:00:00+00:00,USGS-05418110,14.7,8.06,57.9
2012-05-21 15:15:00+00:00,USGS-05418110,14.9,8.05,59.2
2012-05-21 15:30:00+00:00,USGS-05418110,15.1,8.05,59.2
2012-05-21 15:45:00+00:00,USGS-05418110,15.4,8.06,59.2
2012-05-21 16:00:00+00:00,USGS-05418110,15.6,8.06,59.2
2012-05-21 16:15:00+00:00,USGS-05418110,15.9,8.06,59.2
2012-05-21 16:30:00+00:00,USGS-05418110,16.2,8.06,59.2
2012-05-21 16:45:00+00:00,USGS-05418110,16.5,8.06,59.2
2012-05-21 17:00:00+00:00,USGS-05418110,16.8,8.07,59.2
2012-05-21 17:15:00+00:00,USGS-05418110,17.1,8.06,57.9
2012-05-21 17:30:00+00:00,USGS-05418110,17.4,8.06,57.9
2012-05-21 17:45:00+00:00,USGS-05418110,17.7,8.08,59.2
2012-05-21 18:00:00+00:00,USGS-05418110,18.0,8.08,57.9
2012-05-21 18:15:00+00:00,USGS-05418110,18.3,8.07,59.2
2012-05-21 18:30:00+00:00,USGS-05418110,18.6,8.07,59.2
2012-05-21 18:45:00+00:00,USGS-05418110,18.9,8.09,57.9
2012-05-21 19:00:00+00:00,USGS-05418110,19.1,8.07,59.2
2012-05-21 19:15:00+00:00,USGS-05418110,19.4,8.09,59.2
2012-05-21 19:30:00+00:00,USGS-05418110,19.6,8.08,57.9
2012-05-21 19:45:00+00:00,USGS-05418110,19.9,8.09,57.9
2012-05-21 20:00:00+00:00,USGS-05418110,20.1,8.08,57.9
2012-05-21 20:15:00+00:00,USGS-05418110,20.3,8.08,57.9
2012-05-21 20:30:00+00:00,USGS-05418110,20.5,8.08,57.9
2012-05-21 20:45:00+00:00,USGS-05418110,20.6,8.07,57.9
2012-05-21 21:00:00+00:00,USGS-05418110,20.7,8.08,59.2
2012-05-21 21:15:00+00:00,USGS-05418110,20.8,8.07,57.9
2012-05-21 21:30:00+00:00,USGS-05418110,20.9,8.08,57.9
2012-05-21 21:45:00+00:00,USGS-05418110,21.0,8.07,59.2
2012-05-21 22:00:00+00:00,USGS-05418110,21.0,8.07,57.9
2012-05-21 22:15:00+00:00,USGS-05418110,21.0,8.07,57.9
2012-05-21 22:30:00+00:00,USGS-05418110,21.0,8.07,59.2
2012-05-21 22:45:00+00:00,USGS-05418110,20.9,8.07,57.9
2012-05-21 23:00:00+00:00,USGS-05418110,20.9,8.07,57.9
2012-05-21 23:15:00+00:00,USGS-05418110,20.8,8.06,57.9
2012-05-21 23:30:00+00:00,USGS-05418110,20.7,8.06,57.9
2012-05-21 23:45:00+00:00,USGS-05418110,20.6,8.06,57.9
2012-05-22 00:00:00+00:00,USGS-05418110,20.6,8.05,57.9
2012-05-22 00:15:00+00:00,USGS-05418110,20.4,8.06,57.9
2012-05-22 00:30:00+00:00,USGS-05418110,20.3,8.05,57.9
2012-05-22 00:45:00+00:00,USGS-05418110,20.2,8.04,57.9
2012-05-22 01:00:00+00:00,USGS-05418110,20.1,8.04,57.9
2012-05-22 01:15:00+00:00,USGS-05418110,20.0,8.03,57.9
2012-05-22 01:30:00+00:00,USGS-05418110,19.8,8.02,57.9
2012-05-22 01:45:00+00:00,USGS-05418110,19.7,8.02,57.9
2012-05-22 02:00:00+00:00,USGS-05418110,19.5,8.01,57.9
2012-05-22 02:15:00+00:00,USGS-05418110,19.4,8.02,57.9
2012-05-22 02:30:00+00:00,USGS-05418110,19.2,8.01,57.9
2012-05-22 02:45:00+00:00,USGS-05418110,19.1,8.02,57.9
2012-05-22 03:00:00+00:00,USGS-05418110,18.9,8.01,57.9
2012-05-22 03:15:00+00:00,USGS-05418110,18.7,8.01,57.9
2012-05-22 03:30:00+00:00,USGS-05418110,18.6,8.01,57.9
2012-05-22 03:45:00+00:00,USGS-05418110,18.4,8.01,57.9
2012-05-22 04:00:00+00:00,USGS-05418110,18.3,8.01,57.9
2012-05-22 04:15:00+00:00,USGS-05418110,18.1,8.01,57.9
2012-05-22 04:30:00+00:00,USGS-05418110,18.0,8.0,57.9
2012-05-22 04:45:00+00:00,USGS-05418110,17.9,8.01,57.9
2012-05-22 05:00:00+00:00,USGS-05418110,17.7,8.01,57.9
2012-05-22 05:15:00+00:00,USGS-05418110,17.6,8.0,59.2
2012-05-22 05:30:00+00:00,USGS-05418110,17.5,8.01,57.9
2012-05-22 05:45:00+00:00,USGS-05418110,17.3,8.0,57.9
2012-05-22 06:00:00+00:00,USGS-05418110,17.2,8.0,57.9
2012-05-22 06:15:00+00:00,USGS-05418110,17.1,8.0,57.9
2012-05-22 06:30:00+00:00,USGS-05418110,16.9,8.01,57.9
2012-05-22 06:45:00+00:00,USGS-05418110,16.8,8.0,59.2
2012-05-22 07:00:00+00:00,USGS-05418110,16.7,8.0,57.9
2012-05-22 07:15:00+00:00,USGS-05418110,16.5,8.0,57.9
2012-05-22 07:30:00+00:00,USGS-05418110,16.4,8.0,57.9
2012-05-22 07:45:00+00:00,USGS-05418110,16.3,8.0,57.9
2012-05-22 08:00:00+00:00,USGS-05418110,16.2,8.01,57.9
2012-05-22 08:15:00+00:00,USGS-05418110,16.1,8.01,57.9
2012-05-22 08:30:00+00:00,USGS-05418110,16.0,8.01,57.9
2012-05-22 08:45:00+00:00,USGS-05418110,15.8,8.01,57.9
2012-05-22 09:00:00+00:00,USGS-05418110,15.7,8.01,59.2
2012-05-22 09:15:00+00:00,USGS-05418110,15.6,8.01,57.9
2012-05-22 09:30:00+00:00,USGS-05418110,15.5,8.01,57.9
2012-05-22 09:45:00+00:00,USGS-05418110,15.4,8.01,59.2
2012-05-22 10:00:00+00:00,USGS-05418110,15.3,8.01,57.9
2012-05-22 10:15:00+00:00,USGS-05418110,15.2,8.02,57.9
2012-05-22 10:30:00+00:00,USGS-05418110,15.1,8.01,59.2
2012-05-22 10:45:00+00:00,USGS-05418110,15.0,8.01,57.9
2012-05-22 11:00:00+00:00,USGS-05418110,15.0,8.02,57.9
2012-05-22 11:15:00+00:00,USGS-05418110,14.9,8.03,59.2
2012-05-22 11:30:00+00:00,USGS-05418110,14.8,8.03,57.9
2012-05-22 11:45:00+00:00,USGS-05418110,14.8,8.05,59.2
2012-05-22 12:00:00+00:00,USGS-05418110,14.7,8.04,59.2
2012-05-22 12:15:00+00:00,USGS-05418110,14.6,8.04,59.2
2012-05-22 12:30:00+00:00,USGS-05418110,14.6,8.06,59.2
2012-05-22 12:45:00+00:00,USGS-05418110,14.6,8.06,57.9
2012-05-22 13:00:00+00:00,USGS-05418110,14.6,8.06,59.2
2012-05-22 13:15:00+00:00,USGS-05418110,14.6,8.07,59.2
2012-05-22 13:30:00+00:00,USGS-05418110,14.6,8.07,59.2
2012-05-22 13:45:00+00:00,USGS-05418110,14.6,8.07,59.2
2012-05-22 14:00:00+00:00,USGS-05418110,14.7,8.07,59.2
2012-05-22 14:15:00+00:00,USGS-05418110,14.7,8.07,59.2
2012-05-22 14:30:00+00:00,USGS-05418110,14.8,8.07,59.2
2012-05-22 14:45:00+00:00,USGS-05418110,15.0,8.07,60.5
2012-05-22 15:00:00+00:00,USGS-05418110,15.2,8.07,59.2
2012-05-22 15:15:00+00:00,USGS-05418110,15.4,8.07,59.2
2012-05-22 15:30:00+00:00,USGS-05418110,15.6,8.06,60.5
2012-05-22 15:45:00+00:00,USGS-05418110,15.9,8.07,59.2
2012-05-22 16:00:00+00:00,USGS-05418110,16.2,8.07,60.5
2012-05-22 16:15:00+00:00,USGS-05418110,16.5,8.07,59.2
2012-05-22 16:30:00+00:00,USGS-05418110,16.8,8.07,59.2
2012-05-22 16:45:00+00:00,USGS-05418110,17.1,8.07,59.2
2012-05-22 17:00:00+00:00,USGS-05418110,17.4,8.07,60.5
2012-05-22 17:15:00+00:00,USGS-05418110,17.7,8.1,59.2
2012-05-22 17:30:00+00:00,USGS-05418110,18.0,8.1,59.2
2012-05-22 17:45:00+00:00,USGS-05418110,18.4,8.1,59.2
2012-05-22 18:00:00+00:00,USGS-05418110,18.7,8.11,59.2
2012-05-22 18:15:00+00:00,USGS-05418110,19.0,8.11,59.2
2012-05-22 18:30:00+00:00,USGS-05418110,19.3,8.1,59.2
2012-05-22 18:45:00+00:00,USGS-05418110,19.6,8.09,59.2
2012-05-22 19:00:00+00:00,USGS-05418110,19.9,8.09,59.2
2012-05-22 19:15:00+00:00,USGS-05418110,20.2,8.09,59.2
2012-05-22 19:30:00+00:00,USGS-05418110,20.4,8.08,60.5
2012-05-22 19:45:00+00:00,USGS-05418110,20.6,8.08,59.2
2012-05-22 20:00:00+00:00,USGS-05418110,20.9,8.08,59.2
2012-05-22 20:15:00+00:00,USGS-05418110,21.0,8.08,59.2
2012-05-22 20:30:00+00:00,USGS-05418110,21.2,8.08,59.2
2012-05-22 20:45:00+00:00,USGS-05418110,21.4,8.07,59.2
2012-05-22 21:00:00+00:00,USGS-05418110,21.5,8.07,59.2
2012-05-22 21:15:00+00:00,USGS-05418110,21.6,8.07,59.2
2012-05-22 21:30:00+00:00,USGS-05418110,21.7,8.07,59.2
2012-05-22 21:45:00+00:00,USGS-05418110,21.7,8.07,59.2
2012-05-22 22:00:00+00:00,USGS-05418110,21.8,8.07,57.9
2012-05-22 22:15:00+00:00,USGS-05418110,21.8,8.07,59.2
2012-05-22 22:30:00+00:00,USGS-05418110,21.8,8.06,59.2
2012-05-22 22:45:00+00:00,USGS-05418110,21.7,8.06,59.2
2012-05-22 23:00:00+00:00,USGS-05418110,21.7,8.06,57.9
2012-05-22 23:15:00+00:00,USGS-05418110,21.6,8.06,59.2
2012-05-22 23:30:00+00:00,USGS-05418110,21.6,8.06,59.2
2012-05-22 23:45:00+00:00,USGS-05418110,21.5,8.04,59.2
2012-05-23 00:00:00+00:00,USGS-05418110,21.4,8.04,59.2
2012-05-23 00:15:00+00:00,USGS-05418110,21.3,8.04,59.2
2012-05-23 00:30:00+00:00,USGS-05418110,21.2,8.03,59.2
2012-05-23 00:45:00+00:00,USGS-05418110,21.0,8.03,57.9
2012-05-23 01:00:00+00:00,USGS-05418110,20.9,8.02,59.2
2012-05-23 01:15:00+00:00,USGS-05418110,20.8,8.03,59.2
2012-05-23 01:30:00+00:00,USGS-05418110,20.7,8.02,57.9
2012-05-23 01:45:00+00:00,USGS-05418110,20.5,8.01,57.9
2012-05-23 02:00:00+00:00,USGS-05418110,20.4,8.02,59.2
2012-05-23 02:15:00+00:00,USGS-05418110,20.3,8.02,59.2
2012-05-23 02:30:00+00:00,USGS-05418110,20.0,8.01,57.9
2012-05-23 02:45:00+00:00,USGS-05418110,19.9,8.0,59.2
2012-05-23 03:00:00+00:00,USGS-05418110,19.8,7.99,59.2
2012-05-23 03:15:00+00:00,USGS-05418110,19.6,7.99,57.9
2012-05-23 03:30:00+00:00,USGS-05418110,19.5,7.99,59.2
2012-05-23 03:45:00+00:00,USGS-05418110,19.4,7.99,57.9
2012-05-23 04:00:00+00:00,USGS-05418110,19.2,7.99,59.2
2012-05-23 04:15:00+00:00,USGS-05418110,19.1,7.99,59.2
2012-05-23 04:30:00+00:00,USGS-05418110,18.9,7.96,59.2
2012-05-23 04:45:00+00:00,USGS-05418110,18.8,7.99,59.2
2012-05-23 05:00:00+00:00,USGS-05418110,18.7,7.99,57.9
2012-05-23 05:15:00+00:00,USGS-05418110,18.5,7.95,59.2
2012-05-23 05:30:00+00:00,USGS-05418110,18.4,7.96,59.2
2012-05-23 05:45:00+00:00,USGS-05418110,18.3,7.95,57.9
2012-05-23 06:00:00+00:00,USGS-05418110,18.1,7.95,59.2
2012-05-23 06:15:00+00:00,USGS-05418110,18.0,7.95,59.2
2012-05-23 06:30:00+00:00,USGS-05418110,17.9,7.95,60.5
2012-05-23 06:45:00+00:00,USGS-05418110,17.8,7.95,59.2
2012-05-23 07:00:00+00:00,USGS-05418110,17.7,7.95,59.2
2012-05-23 07:15:00+00:00,USGS-05418110,17.6,7.95,59.2
2012-05-23 07:30:00+00:00,USGS-05418110,17.5,7.95,59.2
2012-05-23 07:45:00+00:00,USGS-05418110,17.4,7.95,59.2
2012-05-23 08:00:00+00:00,USGS-05418110,17.2,7.95,59.2
2012-05-23 08:15:00+00:00,USGS-05418110,17.1,7.94,59.2
2012-05-23 08:30:00+00:00,USGS-05418110,17.0,7.94,59.2
2012-05-23 08:45:00+00:00,USGS-05418110,16.9,7.94,59.2
2012-05-23 09:00:00+00:00,USGS-05418110,16.8,7.94,59.2
2012-05-23 09:15:00+00:00,USGS-05418110,16.7,7.94,59.2
2012-05-23 09:30:00+00:00,USGS-05418110,16.6,7.94,59.2
2012-05-23 09:45:00+00:00,USGS-05418110,16.5,7.94,59.2
2012-05-23 10:00:00+00:00,USGS-05418110,16.4,7.94,59.2
2012-05-23 10:15:00+00:00,USGS-05418110,16.4,7.94,59.2
2012-05-23 10:30:00+00:00,USGS-05418110,16.2,7.96,59.2
2012-05-23 10:45:00+00:00,USGS-05418110,16.2,7.97,59.2
2012-05-23 11:00:00+00:00,USGS-05418110,16.1,7.97,59.2
2012-05-23 11:15:00+00:00,USGS-05418110,16.0,7.97,59.2
2012-05-23 11:30:00+00:00,USGS-05418110,15.9,7.99,59.2
2012-05-23 11:45:00+00:00,USGS-05418110,15.8,7.99,59.2
2012-05-23 12:00:00+00:00,USGS-05418110,15.8,7.98,59.2
2012-05-23 12:15:00+00:00,USGS-05418110,15.7,8.0,59.2
2012-05-23 12:30:00+00:00,USGS-05418110,15.7,8.0,60.5
2012-05-23 12:45:00+00:00,USGS-05418110,15.7,8.0,59.2
2012-05-23 13:00:00+00:00,USGS-05418110,15.7,8.0,59.2
2012-05-23 13:15:00+00:00,USGS-05418110,15.6,7.99,59.2
2012-05-23 13:30:00+00:00,USGS-05418110,15.7,8.0,59.2
2012-05-23 13:45:00+00:00,USGS-05418110,15.7,8.0,59.2
2012-05-23 14:00:00+00:00,USGS-05418110,15.8,8.0,60.5
2012-05-23 14:15:00+00:00,USGS-05418110,15.9,8.01,59.2
2012-05-23 14:30:00+00:00,USGS-05418110,16.0,8.01,60.5
2012-05-23 14:45:00+00:00,USGS-05418110,16.1,8.0,60.5
2012-05-23 15:00:00+00:00,USGS-05418110,16.3,8.0,59.2
2012-05-23 15:15:00+00:00,USGS-05418110,16.4,8.01,59.2
2012-05-23 15:30:00+00:00,USGS-05418110,16.6,8.03,60.5
2012-05-23 15:45:00+00:00,USGS-05418110,16.8,8.02,59.2
2012-05-23 16:00:00+00:00,USGS-05418110,17.0,8.02,59.2
2012-05-23 16:15:00+00:00,USGS-05418110,17.3,8.02,60.5
2012-05-23 16:30:00+00:00,USGS-05418110,17.6,8.01,59.2
2012-05-23 16:45:00+00:00,USGS-05418110,17.8,8.0,60.5
2012-05-23 17:00:00+00:00,USGS-05418110,18.0,8.02,59.2
2012-05-23 17:15:00+00:00,USGS-05418110,18.3,8.03,59.2
2012-05-23 17:30:00+00:00,USGS-05418110,18.6,8.05,59.2
2012-05-23 17:45:00+00:00,USGS-05418110,18.7,8.05,60.5
2012-05-23 18:00:00+00:00,USGS-05418110,19.0,8.05,59.2
2012-05-23 18:15:00+00:00,USGS-05418110,19.2,8.05,59.2
2012-05-23 18:30:00+00:00,USGS-05418110,19.3,8.05,59.2
2012-05-23 18:45:00+00:00,USGS-05418110,19.5,8.05,60.5
2012-05-23 19:00:00+00:00,USGS-05418110,19.7,8.04,59.2
2012-05-23 19:15:00+00:00,USGS-05418110,19.9,8.04,59.2
2012-05-23 19:30:00+00:00,USGS-05418110,20.1,8.04,60.5
2012-05-23 19:45:00+00:00,USGS-05418110,20.4,8.04,59.2
2012-05-23 20:00:00+00:00,USGS-05418110,20.6,8.03,59.2
2012-05-23 20:15:00+00:00,USGS-05418110,20.9,8.03,60.5
2012-05-23 20:30:00+00:00,USGS-05418110,21.0,8.03,59.2
2012-05-23 20:45:00+00:00,USGS-05418110,21.2,8.03,59.2
2012-05-23 21:00:00+00:00,USGS-05418110,21.3,8.03,59.2
2012-05-23 21:15:00+00:00,USGS-05418110,21.4,8.03,57.9
2012-05-23 21:30:00+00:00,USGS-05418110,21.5,8.02,59.2
2012-05-23 21:45:00+00:00,USGS-05418110,21.5,8.02,59.2
2012-05-23 22:00:00+00:00,USGS-05418110,21.5,8.02,59.2
2012-05-23 22:15:00+00:00,USGS-05418110,21.6,8.02,57.9
2012-05-23 22:30:00+00:00,USGS-05418110,21.5,8.02,59.2
2012-05-23 22:45:00+00:00,USGS-05418110,21.5,8.02,59.2
2012-05-23 23:00:00+00:00,USGS-05418110,21.4,8.01,59.2
2012-05-23 23:15:00+00:00,USGS-05418110,21.4,8.01,59.2
2012-05-23 23:30:00+00:00,USGS-05418110,21.2,8.01,59.2
2012-05-23 23:45:00+00:00,USGS-05418110,21.1,8.01,57.9
2012-05-24 00:00:00+00:00,USGS-05418110,21.0,7.99,59.2
2012-05-24 00:15:00+00:00,USGS-05418110,20.9,7.99,59.2
2012-05-24 00:30:00+00:00,USGS-05418110,20.8,7.99,57.9
2012-05-24 00:45:00+00:00,USGS-05418110,20.7,7.99,57.9
2012-05-24 01:00:00+00:00,USGS-05418110,20.6,7.98,59.2
2012-05-24 01:15:00+00:00,USGS-05418110,20.5,7.98,59.2
